1000171-05-0,-6.956349899175087,0.6327717444242685,0.3395921288365835,-0.09984637315155355,-1.492394198782953,0.4639867958930761,-2.2051428626215377,0.6109941202822549,0.13128133028959107,-0.4416666159524473
1185899-00-6,-9.577511804875108,3.4734327219542536,-1.0718223593999727,1.0044469391078112,-1.4417489624632889,0.200210597121732,-2.4224071328621513,1.141546713999399,0.27085925790900206,-0.5598780943070448
10,-6.92769397635292,-8.766646186854896,3.821564716932424,1.378676902225845,3.1557458349637333,-2.1051867219455715,1.8334314499351474,1.4377608028246653,0.3352834954052121,-0.4165276072608128
8,7.692865001574811,2.4553046840757897,3.5800953885715656,8.6419597012211,7.832500772441259,-0.14490453240167958,-0.5786921306751337,-3.2301323699958617,-1.553552872474728,-1.5160179452916536
AdCyBrettPhos,9.405075353381717,0.7448520071087575,1.220696367055768,3.058254012000325,2.8664504537305193,-0.24281214715122293,0.19793698191640735,-1.0768206589789553,-0.49363300354921874,-0.1455949165435739
AdJohnPhos,-13.195436974238488,9.356255698660263,-0.19456550029713832,5.393152144170672,-2.4182793840041916,-2.080932860651902,0.9910561234542544,2.800617348235591,0.7172000950305913,1.6128978733698538
14,-13.6577169203,-8.247045340391548,5.276794416119277,4.114772904490045,-0.7661779140879035,-0.5903830454358864,-2.715303171105396,1.271164243289787,-0.2511878486376974,4.964739426523744
16,9.113470329663212,-0.037661652468933084,0.751071263618236,1.3505847220499527,1.5834906049697741,-0.015156382543006925,-0.16621856250821382,-0.6632688858925913,-0.2746781624123743,-0.08180922134061767
17,-13.36786115186416,-3.7810932721893047,1.1553422189880467,-0.41719237574393747,-0.7041030819642422,-0.8340774263266626,0.8439046442275057,1.1961620470478678,0.43972621593758743,-0.24394426478088432
CyBippyPhos,-11.136370753890626,-2.9510718113092644,2.3926024056761324,2.479061380704869,-0.6294739850319384,-2.0257813274624197,-0.5397694761190103,3.900853893941363,1.3471965249475641,-4.043748334535179
18,-11.548425441563925,3.443292039309625,-1.7188869316328776,0.14783972872961576,-0.9364494241348281,-0.30912759981689975,-0.386958691963758,0.7622023793726871,0.15327277846533013,0.8539997245371498
DavePhos,-10.157300599347861,0.3189720463423897,0.2612999015389311,0.17229299066796977,-2.317766328816372,0.9403074461656546,-0.09501794601277626,-1.0501020988086656,-0.22779702085699438,-0.0734570122816612
EPhos,3.9869900319383538,-0.8424170263301398,1.2428140182289056,0.8944354959535701,1.3195885141139638,0.4460177412337667,-2.374792313563687,-0.5040724089219221,-0.3805774164469084,-0.8994625117954228
5,-22.11405308535836,-2.2370321752639004,4.0955310533164635,-6.764018637484423,2.3066446882505,0.1485765036032954,0.22862472026907252,-0.40110150138700085,-0.07791693969455254,-0.4133787193430014
19,-24.168674945050935,-4.9387629358798675,-6.683970694885332,0.28489477200594604,0.4608204716230161,-0.09667793928099579,1.3035720577289192,-0.21387365015108267,0.1283490812543535,-1.2171443845760632
1,35.11506604768418,-0.6917565741381445,-0.8363899724182644,-1.6561049743828273,-1.405352418108227,-1.8036067227520123,-0.235629732435517,-0.004301289666327196,-2.511390320179372,-0.20744669462731552
9,16.6604089728748,-0.2077607512813467,0.33464980949201706,0.6158896300642708,0.9866898695405198,0.5643620475775827,0.052223240638019086,-0.17959162050029723,0.2566185234353431,0.03421190241830535
MePhos,-9.807291016242146,2.4658309806886347,-1.1941980172229587,-0.5931235363477539,-1.0644629747938592,-0.026258989511978397,0.8892210639890719,-0.09851437567634459,0.06051269848816226,0.19732915121453082
PhCPhos,-17.67948180953816,-2.5647829736248435,-2.41574298407051,-1.6966838138604088,1.3247393482745817,-0.9842161903581214,0.21794010261321103,1.342539287204302,0.369215088725076,-0.048747295466224416
3,-14.45309853651628,3.2733893049798324,-2.9756949340139793,-4.031254025768186,2.598218874750799,0.5591554706084647,-0.8543468524093929,-0.8768467158404806,-0.39411304931491914,0.9058665214139154
6,-13.98100849396959,1.8250092728708285,-4.73279358565845,-1.9947217211237513,2.1042496825933905,0.33043980498437686,-1.3237223266323057,-0.4852247711201926,-0.40170748389955935,1.6261184365530599
PhenCarPhosCy,-12.731594890448152,1.3577099722902621,4.004561822243747,0.24029198177931596,-3.4807847260694262,1.1682648262626267,1.1765450430452908,-2.1478411884093815,-0.5813341658750142,1.1593891326905912
PhenCarPhosEt,-20.40738910061601,4.781537056550904,6.036396479733147,-6.809017678987375,2.6105017887105793,-0.5946578760881482,-0.4939678196433701,0.5968705290878022,-0.0866535475152734,2.2217853655661184
PhenCarPhosPh,-14.268401570126484,5.762689376117324,-4.094008561356966,-2.3688558144453022,2.310015890102308,0.7334805457917909,-4.412176762662907,0.8546962447059744,0.08000061072229386,-1.3057569074149982
PhenCarPhosiPr,-18.32921840579907,2.5486044070737095,7.677891511308032,-4.593814837037679,-1.5501036824006147,0.8199856075037053,2.992911995466955,-1.9315320133893632,-0.14416991912787508,-1.5589084997191422
PhtBuCPhos,-17.818964127125184,-2.2488993754916957,2.553998243753319,-4.270537749658646,1.9149285242304497,-0.6945211337665486,-0.6725550459550272,1.3935660298069157,0.3916294291949133,-0.5038746751517905
7,16.937072588404085,-0.2405566887940261,0.2867030222017081,0.5306699914644741,0.9453773735246702,0.5136038927482534,0.05606274684649745,-0.23278079245820132,0.21032521895926856,0.006308832250499583
20,-10.645307968160768,-3.466946597661467,1.8936731471482529,0.8216017534671801,-1.9872336395271921,-0.0313311412601971,0.08288241068558583,0.43409429013240064,0.227196374285457,-0.5094033683926047
RuPhos_Hybrid,-24.050199643978107,-4.9288141444040905,-6.570257539500608,0.28795303601979616,0.3054987151388729,0.01028504612443518,1.3553441669197357,-0.40812813024570793,0.06586733991783389,-1.0346829306532794
21,-9.278918993227022,0.2131584601830334,0.2863676634927722,-0.3419763035752669,-1.4437867838682832,0.13899491089798227,0.17849666605123926,0.14398251544991464,0.18616437886719095,-0.9852432469407095
TrippyPhos,35.215206312239005,-0.5792251510231633,-0.5814305883218828,-0.9891729591355304,-0.2582065606144206,3.129991259540132,1.0926622023688244,2.818039281537465,-2.9076679906552787,0.029530482758370776
TrixiePhos,35.01779168766854,-0.4571924402683728,-0.4150687182054032,-0.6299358994072602,-0.09501755280275853,-0.7380207021077254,-0.6466521590557439,-2.5331182231827936,7.12041703616872,0.44946973903362386
VPhos,2.9149758844711333,1.1623318523397652,0.6278074197649709,2.4267577751868563,1.8100706456339526,-1.280398457252141,0.9425740386685049,0.25480485400487574,-0.19426291385490108,1.3425158100066565
2,-1.028606763740851,-0.5306345161943696,1.1109232527459596,0.7416261746130984,0.5571501114324016,-0.2258549233455666,-1.3990129242473348,0.24223077011424093,-0.16583904746188693,0.12458335560874899
XPhosSO3Na,-15.00273559262045,-4.201963686550915,0.8426404456061362,3.216555963538581,-4.394099427095062,0.8959799080018087,1.2187655208644208,-1.3351083564675204,-0.2431820474747069,0.7858876098136267
11,-8.83799456810201,5.306515707898919,-1.8996104186879108,1.0395020902505905,-0.7178664233473281,-0.43059796728165134,1.9178645404714083,-0.03311595289391311,0.09732702485635283,0.7335345820800382
cataCXiumPICy,-3.931028649949392,4.0284551502024195,-2.3628656043618195,0.018873730943454917,1.9660250735602405,-0.7766293657835419,4.763391660543599,-1.6715893827794597,-0.34590797352102376,0.5053432032109582
12,-12.491204366966679,6.803277234758722,-0.7825563179673302,2.9606380068824407,-1.470370500637158,-0.7802065584729441,-0.38694792335054884,1.0884716077036491,0.17182699152407666,0.03263327391795571
cataCXiumPIntB,38.36695963667258,-0.7585750004602423,-1.0280834138538097,-2.0327727999161094,-1.8991432824708825,-3.863963714095445,-0.941008591852136,-1.8321258351756873,-0.11240505527106935,-0.17692103900949793
13,-8.56020983089394,4.215828261063154,-1.2296461897120436,1.0862034735388324,-0.6008622874245946,-0.731729981083552,1.4419948248870456,0.4732104431412118,0.17807884438962107,0.52083953953416
cataCXiumPOMetB,33.26607509223,-0.5891558554685298,-0.5679840347163524,-1.0139440034512448,-0.3671519369512007,1.2296261123403271,0.27583549773629684,0.2279816353388926,2.410460856673685,0.34950262420775224
cataCXiumPtBu,37.51560716489653,-0.746937701021218,-0.9572187719153619,-1.862802600986089,-1.51938369975361,-1.2143139911933156,-0.0786359365789128,0.29175630589741175,-1.966434884307657,-0.10078595572973593
mmCF3PhCPhos,-20.75586650813692,-5.937552597900299,-3.9117140168446944,0.8205945927417164,-1.5218230400469603,2.6189877842227482,-1.9681383769889373,-3.2335003366268826,-1.1067475694943008,1.6806574957753386
4,-23.0408010517224,-4.545814440688329,-5.806672023370494,0.00024253250064038153,0.33819154146499386,-0.06158006126531793,1.130970407470759,-0.25316511062859814,0.063834523387538,-0.667553203894907
sSPhos,-10.991931477565567,2.823786474034265,4.108078569505788,1.749719345800952,-4.239737895624655,2.4958281179747517,-1.9224449739106726,-2.189836548520878,-0.3901689806951112,-3.44132701424198
tBuBippyPhos,28.677233653594083,-0.1317571907586788,0.30882555175559445,0.9670443678031243,2.0359273814456165,7.031786677095707,1.7299868667444702,3.2845413724856725,1.1869151727319476,0.42156908328578707
tBuDavePhos,29.65758321062185,-0.6127136220773319,-0.5545844209548562,-1.0922341918045129,-0.5983482691249706,-0.01918776727811487,0.03046222644079391,-0.09143489328093113,0.9037296085716099,0.1618629519535178
tBuMePhos,32.98252904242095,-0.6679126707581756,-0.7346847789445297,-1.4501590773442556,-1.0863868509234653,-1.2291816091878294,-0.23627327454338215,-0.45764477045908875,0.08124266282111592,0.027806636278840106
tBuSPhos,35.11419556173182,-0.6528779065658943,-0.7736485922614041,-1.5104386092140212,-1.2551401050642879,-1.5511841123376848,-0.1394058638382495,0.3309517171340961,-3.5045869925198607,-0.30742184779249704
tBuXPhos,23.259543345394942,-0.42944416710807964,-0.11582184705870864,-0.225928157096811,0.3288291754387945,1.042610151745701,0.25055965155291327,0.2357334487197187,0.7313840422805712,0.15231955304001368
